area,time,互联网保险,众筹,P2P,网贷
河北,2017-05-12,59,248,454,296
河北,2017-05-13,61,217,408,290
河北,2017-05-14,117,231,402,281
河北,2017-05-15,117,286,435,284
河北,2017-05-16,59,271,458,349
河北,2017-05-17,119,277,505,308
河北,2017-05-18,116,269,420,305
河北,2017-05-19,57,240,504,313
河北,2017-05-20,126,235,434,291
河北,2017-05-21,105,252,408,300
河北,2017-05-22,60,281,448,309
