area,time,手机银行,精准营销,电子商务,在线理财,网联
北京,2012-11-29,121,91,456,61,59
北京,2012-11-30,87,72,341,0,57
北京,2012-12-01,106,72,228,0,57
北京,2012-12-02,101,70,307,0,0
北京,2012-12-03,104,82,405,57,0
北京,2012-12-04,112,83,425,0,59
北京,2012-12-05,97,83,412,0,57
北京,2012-12-06,127,82,340,0,0
北京,2012-12-07,114,74,372,0,57
北京,2012-12-08,85,64,245,0,0
北京,2012-12-09,89,70,265,59,0
北京,2012-12-10,127,91,443,0,0
北京,2012-12-11,116,82,324,0,57
北京,2012-12-12,104,83,247,0,57
北京,2012-12-13,108,89,349,0,0
北京,2012-12-14,118,91,383,0,0
北京,2012-12-15,89,61,211,57,0
北京,2012-12-16,93,70,239,0,0
北京,2012-12-17,118,91,420,57,57
北京,2012-12-18,106,83,395,0,57
北京,2012-12-19,116,70,388,0,57
北京,2012-12-20,135,85,319,0,57
北京,2012-12-21,101,63,318,0,57
北京,2012-12-22,78,63,197,57,0
北京,2012-12-23,87,0,237,57,0
北京,2012-12-24,110,80,304,57,0
北京,2012-12-25,106,87,315,57,0
北京,2012-12-26,106,72,333,0,57
北京,2012-12-27,95,72,335,0,59
北京,2012-12-28,95,74,293,0,57
北京,2012-12-29,91,59,226,0,0
北京,2012-12-30,99,61,205,0,0
北京,2012-12-31,83,61,213,0,59
北京,2013-01-01,87,59,186,0,0
北京,2013-01-02,91,57,218,0,0
北京,2013-01-03,85,70,226,57,0
北京,2013-01-04,110,70,316,0,57
北京,2013-01-05,129,64,327,0,0
北京,2013-01-06,97,78,352,0,57
北京,2013-01-07,106,70,347,0,0
北京,2013-01-08,121,76,326,0,0
北京,2013-01-09,91,72,312,0,59
北京,2013-01-10,102,72,304,0,57
北京,2013-01-11,89,70,264,57,59
北京,2013-01-12,110,70,201,0,0
北京,2013-01-13,89,61,191,0,0
北京,2013-01-14,116,97,312,0,59
北京,2013-01-15,144,76,309,0,57
北京,2013-01-16,110,68,313,0,61
北京,2013-01-17,123,72,318,0,0
北京,2013-01-18,137,70,257,0,0
北京,2013-01-19,82,57,173,0,57
北京,2013-01-20,101,68,170,0,57
北京,2013-01-21,125,57,295,0,0
北京,2013-01-22,104,78,268,0,0
北京,2013-01-23,118,68,279,57,57
北京,2013-01-24,104,80,288,0,59
北京,2013-01-25,93,83,245,0,0
北京,2013-01-26,76,57,173,0,0
北京,2013-01-27,87,57,173,0,0
北京,2013-01-28,110,72,234,0,57
北京,2013-01-29,108,70,236,0,0
北京,2013-01-30,93,76,278,0,57
北京,2013-01-31,110,74,220,0,0
北京,2013-02-01,87,74,191,57,0
北京,2013-02-02,91,59,140,0,57
北京,2013-02-03,87,59,135,0,57
北京,2013-02-04,102,61,204,0,57
北京,2013-02-05,110,63,219,0,57
北京,2013-02-06,97,61,154,0,0
北京,2013-02-07,83,66,123,0,0
北京,2013-02-08,74,64,97,0,0
北京,2013-02-09,63,57,66,0,0
北京,2013-02-10,66,57,91,0,0
北京,2013-02-11,61,57,91,0,0
北京,2013-02-12,63,0,101,0,0
北京,2013-02-13,72,0,87,0,0
北京,2013-02-14,63,59,104,0,0
北京,2013-02-15,63,0,150,57,57
北京,2013-02-16,78,57,216,57,0
北京,2013-02-17,104,63,310,0,0
北京,2013-02-18,118,64,312,0,57
北京,2013-02-19,93,76,316,0,57
北京,2013-02-20,116,83,312,0,59
北京,2013-02-21,121,80,295,0,57
北京,2013-02-22,104,74,349,0,57
北京,2013-02-23,74,61,209,0,0
北京,2013-02-24,87,61,170,0,0
北京,2013-02-25,129,78,431,59,57
北京,2013-02-26,114,74,367,66,0
北京,2013-02-27,131,66,372,0,57
北京,2013-02-28,127,68,426,57,59
北京,2013-03-01,112,76,336,57,0
北京,2013-03-02,85,63,229,66,0
北京,2013-03-03,87,70,240,0,0
北京,2013-03-04,125,76,439,0,59
北京,2013-03-05,104,72,433,0,57
北京,2013-03-06,106,68,408,0,0
北京,2013-03-07,102,78,355,59,59
北京,2013-03-08,97,72,347,0,59
北京,2013-03-09,85,61,215,0,0
北京,2013-03-10,104,61,250,0,57
北京,2013-03-11,95,87,439,61,59
北京,2013-03-12,114,80,409,57,59
北京,2013-03-13,108,89,437,57,61
北京,2013-03-14,110,89,428,57,57
北京,2013-03-15,108,80,326,57,0
北京,2013-03-16,89,66,237,0,0
北京,2013-03-17,97,61,233,0,0
北京,2013-03-18,123,85,423,0,57
北京,2013-03-19,133,83,433,57,57
北京,2013-03-20,104,99,436,57,61
北京,2013-03-21,104,97,381,57,59
北京,2013-03-22,97,74,307,0,61
北京,2013-03-23,76,61,229,0,0
北京,2013-03-24,68,61,187,0,57
北京,2013-03-25,114,97,369,57,59
北京,2013-03-26,114,83,349,0,0
北京,2013-03-27,80,80,344,57,57
北京,2013-03-28,93,91,399,0,59
北京,2013-03-29,110,83,344,59,0
北京,2013-03-30,80,64,179,0,0
北京,2013-03-31,87,59,229,0,0
北京,2013-04-01,108,76,307,57,0
北京,2013-04-02,112,80,327,57,0
北京,2013-04-03,97,70,284,0,57
北京,2013-04-04,83,70,176,0,57
北京,2013-04-05,78,64,197,57,0
北京,2013-04-06,76,61,187,0,57
北京,2013-04-07,99,76,367,0,0
北京,2013-04-08,102,78,349,0,57
北京,2013-04-09,99,87,347,0,57
北京,2013-04-10,110,78,333,0,57
北京,2013-04-11,102,83,360,59,59
北京,2013-04-12,101,83,347,0,57
北京,2013-04-13,72,63,208,0,57
北京,2013-04-14,93,61,219,0,0
北京,2013-04-15,114,87,405,57,0
北京,2013-04-16,99,74,355,57,57
北京,2013-04-17,82,85,381,57,0
北京,2013-04-18,97,76,372,0,57
北京,2013-04-19,93,70,388,0,57
北京,2013-04-20,82,63,209,0,0
北京,2013-04-21,83,66,229,0,57
北京,2013-04-22,116,78,357,0,63
北京,2013-04-23,91,82,395,57,57
北京,2013-04-24,95,78,341,0,0
北京,2013-04-25,89,68,288,0,59
北京,2013-04-26,85,76,307,0,57
北京,2013-04-27,93,74,305,57,0
北京,2013-04-28,99,74,281,0,0
北京,2013-04-29,83,59,190,0,0
北京,2013-04-30,63,0,150,0,0
北京,2013-05-01,76,59,197,0,0
北京,2013-05-02,95,87,385,0,0
北京,2013-05-03,102,68,324,61,0
北京,2013-05-04,91,68,215,0,0
北京,2013-05-05,91,63,208,0,0
北京,2013-05-06,114,80,340,63,0
北京,2013-05-07,114,82,412,0,61
北京,2013-05-08,112,68,344,57,0
北京,2013-05-09,106,66,333,0,0
北京,2013-05-10,87,76,358,0,0
北京,2013-05-11,93,63,273,0,57
北京,2013-05-12,68,59,291,0,0
北京,2013-05-13,101,80,476,0,61
北京,2013-05-14,99,85,420,66,0
北京,2013-05-15,93,64,416,0,59
北京,2013-05-16,102,78,371,57,0
北京,2013-05-17,93,70,344,0,57
北京,2013-05-18,80,59,220,0,0
北京,2013-05-19,78,68,234,0,0
北京,2013-05-20,104,70,319,57,57
北京,2013-05-21,110,83,375,57,59
北京,2013-05-22,104,78,338,0,61
北京,2013-05-23,93,72,350,0,0
北京,2013-05-24,104,66,296,0,0
北京,2013-05-25,83,66,225,0,0
北京,2013-05-26,78,61,259,0,0
北京,2013-05-27,99,93,380,0,59
北京,2013-05-28,104,76,354,0,0
北京,2013-05-29,95,76,447,0,57
北京,2013-05-30,89,89,358,0,0
北京,2013-05-31,99,72,363,0,57
北京,2013-06-01,91,0,211,57,0
北京,2013-06-02,89,57,236,0,0
北京,2013-06-03,116,82,394,0,0
北京,2013-06-04,104,89,332,0,57
北京,2013-06-05,125,74,350,0,57
北京,2013-06-06,108,76,338,0,0
北京,2013-06-07,110,70,349,0,57
北京,2013-06-08,116,68,299,0,59
北京,2013-06-09,106,68,287,0,57
北京,2013-06-10,80,64,162,0,0
北京,2013-06-11,74,59,158,0,57
北京,2013-06-12,66,66,182,0,0
北京,2013-06-13,104,76,358,0,0
北京,2013-06-14,87,80,299,0,57
北京,2013-06-15,82,63,211,0,57
北京,2013-06-16,83,59,242,57,0
北京,2013-06-17,106,63,406,63,57
北京,2013-06-18,95,64,389,0,0
北京,2013-06-19,110,76,347,0,59
北京,2013-06-20,102,74,363,57,0
北京,2013-06-21,112,76,323,0,57
北京,2013-06-22,74,61,226,0,0
北京,2013-06-23,89,63,268,0,0
北京,2013-06-24,104,76,492,57,0
北京,2013-06-25,108,80,442,59,57
北京,2013-06-26,112,82,431,0,59
北京,2013-06-27,110,85,402,59,61
北京,2013-06-28,108,82,346,0,0
北京,2013-06-29,82,64,248,0,0
北京,2013-06-30,68,61,276,0,0
北京,2013-07-01,311,150,590,0,57
北京,2013-07-02,327,140,621,57,0
北京,2013-07-03,368,83,550,0,57
北京,2013-07-04,329,83,552,57,59
北京,2013-07-05,284,72,490,57,0
北京,2013-07-06,255,57,453,0,59
北京,2013-07-07,268,59,379,57,57
北京,2013-07-08,278,78,593,0,57
北京,2013-07-09,284,125,582,0,57
北京,2013-07-10,339,139,530,57,61
北京,2013-07-11,343,70,537,0,57
北京,2013-07-12,267,131,526,0,57
北京,2013-07-13,303,59,362,57,0
北京,2013-07-14,270,124,355,0,0
北京,2013-07-15,328,132,516,0,0
北京,2013-07-16,304,129,481,0,57
北京,2013-07-17,311,140,522,0,57
北京,2013-07-18,315,127,514,0,57
北京,2013-07-19,298,82,507,0,57
北京,2013-07-20,260,63,394,0,0
北京,2013-07-21,290,127,400,0,0
北京,2013-07-22,335,135,527,0,0
北京,2013-07-23,319,139,544,61,0
北京,2013-07-24,262,135,509,57,57
北京,2013-07-25,312,72,608,59,0
北京,2013-07-26,301,139,515,0,0
北京,2013-07-27,263,67,422,114,0
北京,2013-07-28,284,59,480,0,0
北京,2013-07-29,292,146,588,0,57
北京,2013-07-30,301,80,537,0,0
北京,2013-07-31,308,139,557,0,0
北京,2013-08-01,334,138,586,59,114
北京,2013-08-02,324,68,489,57,0
北京,2013-08-03,307,121,404,0,0
北京,2013-08-04,329,66,399,0,0
北京,2013-08-05,330,147,449,0,0
北京,2013-08-06,314,122,474,0,0
北京,2013-08-07,319,135,513,57,57
北京,2013-08-08,334,125,475,57,0
北京,2013-08-09,329,124,480,59,57
北京,2013-08-10,290,129,384,0,0
北京,2013-08-11,318,121,356,0,0
北京,2013-08-12,384,136,522,0,0
北京,2013-08-13,356,135,488,0,57
北京,2013-08-14,363,139,523,0,57
北京,2013-08-15,388,136,528,0,0
北京,2013-08-16,403,141,486,0,59
北京,2013-08-17,366,114,333,0,0
北京,2013-08-18,279,61,396,57,0
北京,2013-08-19,356,127,494,59,0
北京,2013-08-20,311,133,529,59,63
北京,2013-08-21,318,139,480,0,57
北京,2013-08-22,299,159,491,0,0
北京,2013-08-23,322,119,401,57,57
北京,2013-08-24,314,116,320,0,0
北京,2013-08-25,321,118,382,57,0
北京,2013-08-26,331,70,515,61,116
北京,2013-08-27,375,126,477,61,57
北京,2013-08-28,357,137,531,57,0
北京,2013-08-29,402,78,470,0,0
北京,2013-08-30,378,133,485,0,57
北京,2013-08-31,312,57,324,57,0
北京,2013-09-01,389,63,352,0,0
北京,2013-09-02,374,74,543,0,57
北京,2013-09-03,359,83,472,0,57
北京,2013-09-04,364,121,485,0,57
北京,2013-09-05,355,74,552,0,0
北京,2013-09-06,364,127,462,0,0
北京,2013-09-07,318,117,345,57,0
北京,2013-09-08,329,118,340,57,0
北京,2013-09-09,322,74,516,0,57
北京,2013-09-10,409,74,416,57,57
北京,2013-09-11,336,140,480,59,116
北京,2013-09-12,792,136,509,57,0
北京,2013-09-13,346,140,460,59,61
北京,2013-09-14,342,57,336,0,0
北京,2013-09-15,314,126,350,0,59
北京,2013-09-16,347,78,532,0,0
北京,2013-09-17,359,141,407,61,59
北京,2013-09-18,378,127,388,0,0
北京,2013-09-19,300,120,231,0,0
北京,2013-09-20,314,117,299,0,0
北京,2013-09-21,281,118,302,0,0
北京,2013-09-22,330,125,480,0,0
北京,2013-09-23,312,133,477,0,57
北京,2013-09-24,342,127,410,0,0
北京,2013-09-25,330,133,463,57,0
北京,2013-09-26,313,129,476,0,57
北京,2013-09-27,330,121,401,0,0
北京,2013-09-28,431,122,331,0,0
北京,2013-09-29,383,127,354,0,0
北京,2013-09-30,460,63,319,0,0
北京,2013-10-01,338,57,255,0,0
北京,2013-10-02,273,59,203,114,0
北京,2013-10-03,272,57,219,59,0
北京,2013-10-04,256,57,220,0,57
北京,2013-10-05,246,114,282,0,0
北京,2013-10-06,271,117,283,0,57
北京,2013-10-07,291,120,345,0,0
北京,2013-10-08,365,61,460,0,0
北京,2013-10-09,378,133,495,0,61
北京,2013-10-10,374,74,526,57,57
北京,2013-10-11,342,121,487,0,57
北京,2013-10-12,340,133,506,0,0
北京,2013-10-13,307,121,366,0,0
北京,2013-10-14,299,126,531,0,57
北京,2013-10-15,320,132,485,0,0
北京,2013-10-16,331,133,497,59,61
北京,2013-10-17,295,131,511,0,0
北京,2013-10-18,339,128,421,57,0
北京,2013-10-19,285,65,304,0,0
北京,2013-10-20,302,121,344,57,0
北京,2013-10-21,297,125,454,59,0
北京,2013-10-22,327,149,473,0,0
北京,2013-10-23,344,132,486,0,57
北京,2013-10-24,289,139,442,57,57
北京,2013-10-25,293,136,439,59,0
北京,2013-10-26,301,60,360,0,0
北京,2013-10-27,300,59,329,0,57
北京,2013-10-28,333,148,459,59,57
北京,2013-10-29,301,139,468,0,59
北京,2013-10-30,292,144,413,57,0
北京,2013-10-31,284,139,423,0,57
北京,2013-11-01,312,143,418,61,0
北京,2013-11-02,332,122,360,0,0
北京,2013-11-03,289,121,343,0,0
北京,2013-11-04,311,136,465,61,0
北京,2013-11-05,310,133,459,57,0
北京,2013-11-06,291,135,480,0,61
北京,2013-11-07,300,132,453,0,0
北京,2013-11-08,313,146,438,0,57
北京,2013-11-09,307,121,340,0,57
北京,2013-11-10,289,118,343,0,0
北京,2013-11-11,377,143,535,0,0
北京,2013-11-12,347,143,601,59,59
北京,2013-11-13,341,139,519,57,57
北京,2013-11-14,310,122,556,57,0
北京,2013-11-15,332,135,452,59,0
北京,2013-11-16,271,122,341,0,0
北京,2013-11-17,318,124,372,0,0
北京,2013-11-18,336,133,481,114,0
北京,2013-11-19,335,136,480,57,0
北京,2013-11-20,335,125,428,57,0
北京,2013-11-21,276,132,428,57,57
北京,2013-11-22,316,124,508,58,0
北京,2013-11-23,317,121,348,0,0
北京,2013-11-24,302,124,348,59,57
北京,2013-11-25,339,139,507,57,63
北京,2013-11-26,312,132,471,64,0
北京,2013-11-27,274,134,471,0,0
北京,2013-11-28,285,132,444,0,59
北京,2013-11-29,307,122,420,0,57
北京,2013-11-30,299,129,345,57,0
北京,2013-12-01,309,118,367,57,0
北京,2013-12-02,342,131,604,57,0
北京,2013-12-03,364,138,499,57,0
北京,2013-12-04,361,134,520,0,57
北京,2013-12-05,516,127,502,57,0
北京,2013-12-06,344,138,421,0,57
北京,2013-12-07,313,132,351,0,0
北京,2013-12-08,317,131,361,0,0
北京,2013-12-09,418,138,505,0,0
北京,2013-12-10,365,123,459,0,0
北京,2013-12-11,389,133,510,0,63
北京,2013-12-12,391,126,430,0,0
北京,2013-12-13,350,124,419,61,0
北京,2013-12-14,281,118,346,0,57
北京,2013-12-15,320,120,376,0,57
北京,2013-12-16,339,143,530,0,0
北京,2013-12-17,297,126,480,0,0
北京,2013-12-18,336,133,486,0,59
北京,2013-12-19,349,122,449,57,57
北京,2013-12-20,345,128,422,118,57
北京,2013-12-21,319,123,352,0,57
北京,2013-12-22,307,121,344,57,57
北京,2013-12-23,338,141,495,57,0
北京,2013-12-24,304,134,412,57,0
北京,2013-12-25,309,128,507,59,59
北京,2013-12-26,313,132,477,61,0
北京,2013-12-27,341,95,415,57,0
北京,2013-12-28,283,61,320,0,57
北京,2013-12-29,289,120,334,0,0
北京,2013-12-30,305,72,450,0,61
北京,2013-12-31,318,74,409,57,0
北京,2014-01-01,341,124,296,0,57
北京,2014-01-02,368,152,432,0,0
北京,2014-01-03,315,133,423,57,0
北京,2014-01-04,326,61,344,0,57
北京,2014-01-05,317,120,329,0,0
北京,2014-01-06,303,124,445,0,59
北京,2014-01-07,309,68,395,0,0
北京,2014-01-08,329,134,432,57,57
北京,2014-01-09,369,66,426,0,0
北京,2014-01-10,367,143,387,0,0
北京,2014-01-11,298,114,324,0,0
北京,2014-01-12,284,74,306,0,0
北京,2014-01-13,365,131,436,59,57
北京,2014-01-14,323,78,403,59,57
北京,2014-01-15,359,76,384,0,0
北京,2014-01-16,347,76,370,0,0
北京,2014-01-17,356,131,384,0,0
北京,2014-01-18,339,59,271,0,0
北京,2014-01-19,368,57,286,57,0
北京,2014-01-20,364,144,378,0,0
北京,2014-01-21,396,138,348,0,59
北京,2014-01-22,386,63,344,0,57
北京,2014-01-23,417,70,333,63,59
北京,2014-01-24,356,121,271,57,0
北京,2014-01-25,370,59,242,57,57
北京,2014-01-26,352,66,271,59,0
北京,2014-01-27,373,66,274,57,57
北京,2014-01-28,327,59,233,0,0
北京,2014-01-29,347,57,195,0,0
北京,2014-01-30,304,57,168,0,0
北京,2014-01-31,252,0,194,0,0
北京,2014-02-01,248,0,188,0,0
北京,2014-02-02,259,57,197,59,0
北京,2014-02-03,285,57,238,0,0
北京,2014-02-04,249,57,243,0,0
北京,2014-02-05,290,0,248,0,0
北京,2014-02-06,302,0,256,0,0
北京,2014-02-07,322,64,380,0,0
北京,2014-02-08,302,61,377,57,0
北京,2014-02-09,332,61,346,0,0
北京,2014-02-10,407,64,486,0,0
北京,2014-02-11,365,66,488,57,61
北京,2014-02-12,377,118,512,59,114
北京,2014-02-13,424,139,443,0,0
北京,2014-02-14,366,114,390,59,57
北京,2014-02-15,368,0,389,0,0
北京,2014-02-16,374,61,367,0,61
北京,2014-02-17,405,127,548,114,61
北京,2014-02-18,379,142,589,0,0
北京,2014-02-19,378,133,555,57,57
北京,2014-02-20,395,80,586,57,0
北京,2014-02-21,363,129,465,57,57
北京,2014-02-22,347,121,400,0,0
北京,2014-02-23,370,116,369,0,0
北京,2014-02-24,342,127,526,0,114
北京,2014-02-25,357,142,569,59,59
北京,2014-02-26,378,137,541,114,57
北京,2014-02-27,347,151,519,0,0
北京,2014-02-28,367,121,531,57,59
北京,2014-03-01,336,123,410,0,0
北京,2014-03-02,342,120,395,57,0
北京,2014-03-03,329,139,562,57,0
北京,2014-03-04,352,82,701,0,59
北京,2014-03-05,326,152,614,57,114
北京,2014-03-06,307,70,575,0,57
北京,2014-03-07,339,129,514,57,0
北京,2014-03-08,321,121,436,0,0
北京,2014-03-09,346,117,419,57,0
北京,2014-03-10,361,125,573,0,57
北京,2014-03-11,325,149,633,0,0
北京,2014-03-12,339,132,622,57,57
北京,2014-03-13,322,127,641,0,0
北京,2014-03-14,330,139,524,0,57
北京,2014-03-15,296,118,418,0,57
北京,2014-03-16,346,121,380,0,59
北京,2014-03-17,334,139,548,0,59
北京,2014-03-18,331,74,558,57,59
北京,2014-03-19,311,143,496,0,57
北京,2014-03-20,297,137,476,0,0
北京,2014-03-21,357,132,470,0,0
北京,2014-03-22,298,121,383,0,0
北京,2014-03-23,315,63,409,0,0
北京,2014-03-24,346,137,545,57,57
北京,2014-03-25,309,138,535,57,0
北京,2014-03-26,292,76,578,114,0
北京,2014-03-27,316,131,572,0,59
北京,2014-03-28,322,125,491,57,0
北京,2014-03-29,284,121,381,0,57
北京,2014-03-30,324,129,417,0,0
北京,2014-03-31,293,136,478,0,57
北京,2014-04-01,350,132,448,118,0
北京,2014-04-02,316,130,443,0,0
北京,2014-04-03,296,139,451,61,0
北京,2014-04-04,293,118,423,57,0
北京,2014-04-05,270,116,357,0,0
北京,2014-04-06,276,118,306,59,0
北京,2014-04-07,297,123,356,57,0
北京,2014-04-08,320,83,508,0,59
北京,2014-04-09,301,134,495,59,57
北京,2014-04-10,341,126,549,0,57
北京,2014-04-11,332,133,467,0,57
北京,2014-04-12,309,61,405,0,57
北京,2014-04-13,255,59,421,0,0
北京,2014-04-14,275,74,490,57,57
北京,2014-04-15,306,145,484,57,0
北京,2014-04-16,326,136,484,118,0
北京,2014-04-17,289,137,555,0,57
北京,2014-04-18,337,131,490,57,0
北京,2014-04-19,285,61,405,0,61
北京,2014-04-20,269,63,421,0,57
北京,2014-04-21,336,164,525,0,57
北京,2014-04-22,294,152,507,0,0
北京,2014-04-23,300,160,515,59,0
北京,2014-04-24,289,140,503,0,0
北京,2014-04-25,282,147,526,0,0
北京,2014-04-26,267,120,403,0,0
北京,2014-04-27,280,121,383,0,0
北京,2014-04-28,306,131,447,118,57
北京,2014-04-29,297,125,484,59,57
北京,2014-04-30,296,74,446,57,0
北京,2014-05-01,306,0,337,0,0
北京,2014-05-02,273,59,366,0,0
北京,2014-05-03,286,118,348,57,57
北京,2014-05-04,305,134,487,0,0
北京,2014-05-05,297,145,507,0,0
北京,2014-05-06,304,78,511,0,0
北京,2014-05-07,291,143,594,57,57
北京,2014-05-08,294,136,537,0,59
北京,2014-05-09,297,148,524,57,0
北京,2014-05-10,288,116,482,0,0
北京,2014-05-11,269,125,520,0,0
北京,2014-05-12,285,137,600,57,57
北京,2014-05-13,283,129,634,57,116
北京,2014-05-14,298,131,590,57,0
北京,2014-05-15,323,139,548,57,0
北京,2014-05-16,301,131,540,57,57
北京,2014-05-17,273,61,399,57,57
北京,2014-05-18,279,123,407,0,0
北京,2014-05-19,294,165,483,0,0
北京,2014-05-20,263,137,496,0,61
北京,2014-05-21,282,137,519,0,57
北京,2014-05-22,252,140,537,0,61
北京,2014-05-23,234,135,385,0,57
北京,2014-05-24,251,123,424,0,0
北京,2014-05-25,266,57,387,0,0
北京,2014-05-26,276,78,507,0,59
北京,2014-05-27,262,132,499,0,57
北京,2014-05-28,254,137,486,57,59
北京,2014-05-29,264,129,471,0,0
北京,2014-05-30,265,72,396,0,0
北京,2014-05-31,239,57,227,0,0
北京,2014-06-01,218,114,201,0,0
北京,2014-06-02,261,64,342,0,57
北京,2014-06-03,298,131,458,0,0
北京,2014-06-04,301,145,454,57,0
北京,2014-06-05,274,135,486,0,66
北京,2014-06-06,280,125,478,59,61
北京,2014-06-07,272,66,370,0,61
北京,2014-06-08,255,57,360,0,57
北京,2014-06-09,280,135,521,0,0
北京,2014-06-10,320,137,482,0,0
北京,2014-06-11,286,68,477,0,0
北京,2014-06-12,289,139,432,59,57
北京,2014-06-13,284,137,441,0,0
北京,2014-06-14,267,0,313,0,0
北京,2014-06-15,254,61,399,0,57
北京,2014-06-16,292,131,452,0,57
北京,2014-06-17,290,82,534,57,57
北京,2014-06-18,269,85,525,57,0
北京,2014-06-19,268,148,530,57,0
北京,2014-06-20,282,145,475,57,0
北京,2014-06-21,292,61,415,57,57
北京,2014-06-22,266,114,445,66,0
北京,2014-06-23,294,72,662,60,114
北京,2014-06-24,272,128,765,57,0
北京,2014-06-25,299,70,917,0,0
北京,2014-06-26,288,72,853,57,57
北京,2014-06-27,282,121,757,114,0
北京,2014-06-28,274,57,586,0,57
北京,2014-06-29,252,66,566,0,57
北京,2014-06-30,297,93,663,57,57
北京,2014-07-01,314,125,610,57,0
北京,2014-07-02,266,70,540,0,0
北京,2014-07-03,266,68,505,57,0
北京,2014-07-04,279,137,508,59,0
北京,2014-07-05,258,59,373,0,0
北京,2014-07-06,264,61,425,0,0
北京,2014-07-07,274,135,471,61,0
北京,2014-07-08,272,135,554,0,118
北京,2014-07-09,305,138,504,59,57
北京,2014-07-10,291,130,451,61,0
北京,2014-07-11,272,133,456,57,0
北京,2014-07-12,258,59,340,0,0
北京,2014-07-13,277,57,362,57,0
北京,2014-07-14,244,66,456,0,57
北京,2014-07-15,278,83,485,0,57
北京,2014-07-16,268,137,480,59,0
北京,2014-07-17,255,127,505,57,0
北京,2014-07-18,252,121,394,0,57
北京,2014-07-19,244,59,355,0,114
北京,2014-07-20,246,68,368,0,0
北京,2014-07-21,271,66,503,59,0
北京,2014-07-22,261,133,442,0,116
北京,2014-07-23,268,125,479,0,59
北京,2014-07-24,257,124,476,57,0
北京,2014-07-25,246,123,454,57,57
北京,2014-07-26,308,123,428,57,0
北京,2014-07-27,228,117,408,0,0
北京,2014-07-28,248,131,558,0,0
北京,2014-07-29,274,133,508,57,57
北京,2014-07-30,282,136,569,57,0
北京,2014-07-31,275,70,541,0,0
北京,2014-08-01,312,128,573,0,57
北京,2014-08-02,295,60,406,0,57
北京,2014-08-03,329,115,453,0,57
北京,2014-08-04,352,82,569,0,59
北京,2014-08-05,316,142,573,57,63
北京,2014-08-06,298,129,496,0,57
北京,2014-08-07,278,129,467,0,0
北京,2014-08-08,280,83,454,57,0
北京,2014-08-09,296,114,367,0,57
北京,2014-08-10,259,61,422,57,0
北京,2014-08-11,332,126,513,0,0
北京,2014-08-12,315,134,529,57,59
北京,2014-08-13,324,124,503,0,0
北京,2014-08-14,315,139,488,0,0
北京,2014-08-15,312,70,420,0,0
北京,2014-08-16,306,61,368,0,0
北京,2014-08-17,325,114,349,0,57
北京,2014-08-18,389,74,497,0,57
北京,2014-08-19,364,72,477,0,0
北京,2014-08-20,421,131,429,0,0
北京,2014-08-21,336,151,458,0,57
北京,2014-08-22,378,140,543,0,57
北京,2014-08-23,311,57,386,0,0
北京,2014-08-24,340,59,344,57,57
北京,2014-08-25,388,132,470,61,57
北京,2014-08-26,342,141,476,0,0
北京,2014-08-27,338,68,446,0,0
北京,2014-08-28,441,139,534,0,57
北京,2014-08-29,293,135,495,0,0
北京,2014-08-30,300,118,396,57,0
北京,2014-08-31,375,124,388,0,57
北京,2014-09-01,425,135,545,0,57
北京,2014-09-02,329,133,516,0,0
北京,2014-09-03,392,133,471,57,59
北京,2014-09-04,342,131,518,0,0
北京,2014-09-05,298,120,459,57,0
北京,2014-09-06,263,59,299,0,59
北京,2014-09-07,321,118,289,0,59
北京,2014-09-08,304,119,322,0,57
北京,2014-09-09,314,134,511,0,0
北京,2014-09-10,354,141,507,57,0
北京,2014-09-11,405,144,547,59,57
北京,2014-09-12,343,127,438,57,114
北京,2014-09-13,344,125,407,0,0
北京,2014-09-14,303,152,379,0,57
北京,2014-09-15,356,145,530,61,57
北京,2014-09-16,319,137,509,59,57
北京,2014-09-17,299,123,516,57,0
北京,2014-09-18,276,129,511,0,0
北京,2014-09-19,292,127,498,0,0
北京,2014-09-20,272,123,409,0,57
北京,2014-09-21,303,128,462,0,0
北京,2014-09-22,316,139,585,57,0
北京,2014-09-23,313,156,489,57,0
北京,2014-09-24,316,140,504,0,0
北京,2014-09-25,344,135,506,0,0
北京,2014-09-26,302,138,434,57,57
北京,2014-09-27,300,134,352,0,0
北京,2014-09-28,300,155,472,59,0
北京,2014-09-29,311,139,430,0,0
北京,2014-09-30,355,121,337,0,57
北京,2014-10-01,269,116,288,0,0
北京,2014-10-02,266,118,230,0,0
北京,2014-10-03,248,130,246,0,0
北京,2014-10-04,254,59,238,0,57
北京,2014-10-05,230,114,273,0,57
北京,2014-10-06,238,57,273,0,61
北京,2014-10-07,226,131,364,0,0
北京,2014-10-08,313,123,548,0,0
北京,2014-10-09,310,72,503,0,63
北京,2014-10-10,374,132,490,0,0
北京,2014-10-11,282,64,469,0,57
北京,2014-10-12,286,121,416,57,0
北京,2014-10-13,352,70,515,0,57
北京,2014-10-14,299,140,507,0,0
北京,2014-10-15,336,123,622,0,59
北京,2014-10-16,320,93,505,0,61
北京,2014-10-17,302,139,463,0,0
北京,2014-10-18,274,114,379,0,57
北京,2014-10-19,319,121,364,60,59
北京,2014-10-20,341,134,547,59,0
北京,2014-10-21,310,136,514,0,114
北京,2014-10-22,306,133,525,0,0
北京,2014-10-23,334,78,562,0,57
北京,2014-10-24,298,61,484,0,0
北京,2014-10-25,317,114,368,0,0
北京,2014-10-26,281,141,404,0,0
北京,2014-10-27,287,142,508,0,0
